caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case45,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-03 17:56:54,67,0,2011-01-03 17:51:29
Case43,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-03 19:02:12,67,0,2011-01-03 18:56:49
Case11,Amend Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 1,2011-01-03 19:04:08,67,0,2011-01-03 18:56:43
Case24,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-03 19:11:39,67,0,2011-01-03 19:11:39
Case44,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-03 19:48:05,67,0,2011-01-03 19:45:36
Case17,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-03 20:04:47,67,0,2011-01-03 20:04:47
Case20,Create Request for Quotation,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-03 20:32:54,67,0,2011-01-03 20:28:50
Case26,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-03 20:47:32,67,0,2011-01-03 20:47:32
Case57,Create Purchase Requisition,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-01-03 20:54:31,68,0,2011-01-03 20:49:00
Case58,Create Purchase Requisition,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-01-03 21:42:13,69,0,2011-01-03 21:36:48
Case11,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-03 22:07:45,69,0,2011-01-03 22:07:45
Case30,Amend Purchase Requisition,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-01-03 22:20:45,69,0,2011-01-03 22:14:44
Case59,Create Purchase Requisition,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-01-03 22:43:48,70,0,2011-01-03 22:38:28
Case18,Create Request for Quotation,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-03 23:00:24,70,0,2011-01-03 22:55:42
Case60,Create Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 1,2011-01-03 23:22:18,71,0,2011-01-03 23:17:04
Case46,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-03 23:24:17,71,0,2011-01-03 23:18:34
Case37,Create Request for Quotation,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-03 23:37:51,71,0,2011-01-03 23:32:52
Case32,Analyze Purchase Requisition,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 3,2011-01-03 23:42:19,71,0,2011-01-03 23:37:22
Case4,Create Quotation comparison Map,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-01-03 23:48:13,71,0,2011-01-03 23:41:42
Case47,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-04 00:27:15,71,0,2011-01-04 00:24:26
Case61,Create Purchase Requisition,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-01-04 00:39:00,72,0,2011-01-04 00:33:35
Case31,Amend Purchase Requisition,res_b2ed1e85-3a75-488d-b59a-ca664b3f3d43,Role 1,2011-01-04 00:47:09,72,0,2011-01-04 00:40:43
Case62,Create Purchase Requisition,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-01-04 02:02:36,73,0,2011-01-04 01:57:15
Case2,Amend Purchase Requisition,res_d8b79af1-bd07-46e9-9da4-51c767de3e23,Role 1,2011-01-04 02:12:19,73,0,2011-01-04 02:10:39
Case38,Create Request for Quotation,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-04 02:21:35,73,0,2011-01-04 02:16:46
Case48,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-04 02:27:45,73,0,2011-01-04 02:25:00
Case63,Create Purchase Requisition,res_b2ed1e85-3a75-488d-b59a-ca664b3f3d43,Role 1,2011-01-04 02:51:02,74,0,2011-01-04 02:45:46
Case64,Create Purchase Requisition,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-01-04 03:53:05,75,0,2011-01-04 03:46:57
Case21,Analyze Request for Quotation,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 4,2011-01-04 03:53:46,74,0,2011-01-04 03:45:12
Case49,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-04 04:06:21,75,0,2011-01-04 04:03:42
Case65,Create Purchase Requisition,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-01-04 04:43:01,76,0,2011-01-04 04:37:55
Case50,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-04 05:19:50,76,0,2011-01-04 05:17:13
Case66,Create Purchase Requisition,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-01-04 05:52:45,77,0,2011-01-04 05:47:43
Case4,Analyze Quotation Comparison Map,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-01-04 06:25:52,77,0,2011-01-04 06:25:52
Case13,Amend Purchase Requisition,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-01-04 06:30:50,77,0,2011-01-04 06:26:26
Case51,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-04 06:53:35,77,0,2011-01-04 06:51:33
Case14,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-01-04 07:36:32,77,0,2011-01-04 07:28:24
Case56,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-04 07:40:33,77,0,2011-01-04 07:37:38
Case52,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-04 09:04:12,77,0,2011-01-04 09:01:23
Case67,Create Purchase Requisition,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-01-04 10:22:56,78,0,2011-01-04 10:17:50
Case34,Amend Purchase Requisition,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-01-04 10:29:51,78,0,2011-01-04 10:23:42
Case42,Amend Purchase Requisition,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-01-04 10:32:37,78,1,2011-01-04 10:24:54
Case53,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-04 10:50:32,78,0,2011-01-04 10:47:41
Case54,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-04 11:39:29,78,0,2011-01-04 11:37:29
Case7,Amend Purchase Requisition,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-01-04 11:55:50,78,0,2011-01-04 11:53:04
Case15,Amend Purchase Requisition,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-01-04 12:47:28,78,0,2011-01-04 12:42:29
Case68,Create Purchase Requisition,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-01-04 12:51:32,79,0,2011-01-04 12:44:22
Case21,Amend Request for Quotation,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-01-04 13:59:35,79,0,2011-01-04 13:55:07
Case45,Create Request for Quotation,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 3,2011-01-04 14:00:15,79,0,2011-01-04 13:53:57
Case36,Amend Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 1,2011-01-04 14:15:45,79,0,2011-01-04 14:09:41
Case55,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-04 14:15:58,79,0,2011-01-04 14:10:00
Case25,Amend Purchase Requisition,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-01-04 14:31:32,79,0,2011-01-04 14:27:01
Case2,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-04 14:38:06,79,0,2011-01-04 14:38:06
Case69,Create Purchase Requisition,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-01-04 14:57:30,80,0,2011-01-04 14:52:25
Case60,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-04 15:22:37,80,0,2011-01-04 15:19:20
Case43,Create Request for Quotation,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-04 15:48:30,80,0,2011-01-04 15:42:10
Case70,Create Purchase Requisition,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-01-04 15:54:22,81,0,2011-01-04 15:49:21
Case71,Create Purchase Requisition,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-01-04 17:04:12,82,0,2011-01-04 16:59:14
Case72,Create Purchase Requisition,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-01-04 17:57:15,83,0,2011-01-04 17:52:20
Case73,Create Purchase Requisition,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-01-04 18:23:28,84,0,2011-01-04 18:18:38
Case57,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-04 19:43:02,84,0,2011-01-04 19:40:00
Case74,Create Purchase Requisition,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-01-04 20:10:07,85,0,2011-01-04 20:05:18
Case58,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-04 21:14:04,85,0,2011-01-04 21:11:01
Case30,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-04 21:22:51,85,0,2011-01-04 21:22:41
Case75,Create Purchase Requisition,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-01-04 21:33:28,86,0,2011-01-04 21:28:41
Case39,Amend Purchase Requisition,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-01-04 21:38:40,86,0,2011-01-04 21:30:41
Case76,Create Purchase Requisition,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-01-04 22:54:40,87,0,2011-01-04 22:49:55
Case59,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-04 22:59:42,87,0,2011-01-04 22:56:42
Case46,Create Request for Quotation,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-04 23:07:39,87,0,2011-01-04 23:01:58
Case77,Create Purchase Requisition,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-01-04 23:17:37,88,0,2011-01-04 23:12:57
Case78,Create Purchase Requisition,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-01-05 00:41:18,89,0,2011-01-05 00:41:13
Case40,Amend Purchase Requisition,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-01-05 01:08:45,89,0,2011-01-05 01:05:31
Case13,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-05 01:53:58,89,0,2011-01-05 01:53:58
Case79,Create Purchase Requisition,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-01-05 01:54:23,90,0,2011-01-05 01:54:23
Case6,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-01-05 01:55:21,90,0,2011-01-05 01:55:21
Case80,Create Purchase Requisition,res_d8b79af1-bd07-46e9-9da4-51c767de3e23,Role 1,2011-01-05 02:02:56,91,0,2011-01-05 02:02:56
Case27,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-01-05 03:37:08,91,0,2011-01-05 03:37:08
Case81,Create Purchase Requisition,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-01-05 04:04:21,92,0,2011-01-05 04:04:21
Case82,Create Purchase Requisition,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-01-05 05:59:24,93,0,2011-01-05 05:59:24
Case83,Create Purchase Requisition,res_d8b79af1-bd07-46e9-9da4-51c767de3e23,Role 1,2011-01-05 06:11:41,94,0,2011-01-05 06:11:41
Case84,Create Purchase Requisition,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-01-05 07:42:41,95,0,2011-01-05 07:42:41
Case41,Amend Purchase Requisition,res_bea74522-2d6d-47d4-8b90-ddb5247b8c2c,Role 1,2011-01-05 07:52:43,95,0,2011-01-05 07:50:37
Case85,Create Purchase Requisition,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-01-05 08:46:52,96,0,2011-01-05 08:46:52
Case86,Create Purchase Requisition,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-01-05 09:26:30,97,0,2011-01-05 09:26:30
Case87,Create Purchase Requisition,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-01-05 10:02:29,98,0,2011-01-05 10:02:29
Case47,Create Request for Quotation,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-05 10:19:53,98,0,2011-01-05 10:16:42
Case64,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-05 10:45:31,98,0,2011-01-05 10:45:31
Case88,Create Purchase Requisition,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-01-05 11:53:32,99,0,2011-01-05 11:53:32
Case44,Amend Purchase Requisition,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-01-05 12:28:52,99,0,2011-01-05 12:25:22
Case89,Create Purchase Requisition,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-01-05 12:58:42,100,0,2011-01-05 12:58:42
Case90,Create Purchase Requisition,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-01-05 13:13:53,101,0,2011-01-05 13:13:53
Case48,Create Request for Quotation,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-05 13:59:44,101,0,2011-01-05 13:56:31
Case31,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-05 14:08:32,101,0,2011-01-05 14:08:32
Case91,Create Purchase Requisition,res_bea74522-2d6d-47d4-8b90-ddb5247b8c2c,Role 1,2011-01-05 14:54:07,102,0,2011-01-05 14:54:07
Case92,Create Purchase Requisition,res_bea74522-2d6d-47d4-8b90-ddb5247b8c2c,Role 1,2011-01-05 15:23:30,103,0,2011-01-05 15:23:30
Case61,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-05 16:04:41,103,0,2011-01-05 16:04:41
Case93,Create Purchase Requisition,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-01-05 16:46:22,104,0,2011-01-05 16:46:22
Case94,Create Purchase Requisition,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-01-05 18:00:55,105,0,2011-01-05 18:00:55
Case62,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-05 18:27:14,105,0,2011-01-05 18:27:14
Case15,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-05 18:54:20,105,0,2011-01-05 18:54:20
Case50,Create Request for Quotation,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-05 19:09:24,105,0,2011-01-05 19:06:05
Case95,Create Purchase Requisition,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-01-05 19:38:08,106,0,2011-01-05 19:38:08
Case96,Create Purchase Requisition,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-01-05 20:15:04,107,0,2011-01-05 20:15:04
Case63,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-05 20:15:32,107,0,2011-01-05 20:15:32
Case7,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-05 21:40:00,107,0,2011-01-05 21:31:36
Case52,Create Request for Quotation,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-05 22:56:33,107,0,2011-01-05 22:52:55
Case65,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-06 00:09:56,107,0,2011-01-06 00:09:56
Case97,Create Purchase Requisition,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-01-06 00:29:47,108,0,2011-01-06 00:22:39
Case23,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-01-06 01:00:21,108,0,2011-01-06 01:00:21
Case98,Create Purchase Requisition,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-01-06 01:07:29,109,0,2011-01-06 01:00:25
Case64,Create Request for Quotation,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-06 01:25:36,109,0,2011-01-06 01:25:36
Case36,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-06 01:45:03,109,0,2011-01-06 01:45:03
Case66,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-06 02:22:13,109,0,2011-01-06 02:22:13
Case54,Create Request for Quotation,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-06 03:15:38,109,0,2011-01-06 03:15:38
Case27,Amend Request for Quotation,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-01-06 03:29:30,109,0,2011-01-06 03:29:30
Case99,Create Purchase Requisition,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-01-06 03:58:37,110,0,2011-01-06 03:52:48
Case55,Create Request for Quotation,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-06 04:43:14,110,0,2011-01-06 04:42:06
Case56,Amend Purchase Requisition,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-01-06 04:50:08,110,0,2011-01-06 04:47:30
Case100,Create Purchase Requisition,res_d8b79af1-bd07-46e9-9da4-51c767de3e23,Role 1,2011-01-06 05:03:48,111,0,2011-01-06 04:58:18
Case101,Create Purchase Requisition,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-01-06 07:01:11,112,0,2011-01-06 06:56:25
Case34,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-06 07:04:16,112,0,2011-01-06 07:04:16
Case67,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-06 07:55:50,112,0,2011-01-06 07:55:50
Case102,Create Purchase Requisition,res_b2ed1e85-3a75-488d-b59a-ca664b3f3d43,Role 1,2011-01-06 08:01:14,113,0,2011-01-06 07:56:44
Case103,Create Purchase Requisition,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-01-06 08:21:09,114,0,2011-01-06 08:16:35
Case8,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-01-06 08:39:46,114,0,2011-01-06 08:39:46
Case104,Create Purchase Requisition,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-01-06 09:21:04,115,0,2011-01-06 09:16:46
Case68,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-06 11:29:06,115,0,2011-01-06 11:28:44
Case61,Create Request for Quotation,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-06 11:52:04,115,0,2011-01-06 11:51:17
Case28,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-01-06 13:04:50,115,0,2011-01-06 13:04:50
Case105,Create Purchase Requisition,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-01-06 14:06:47,116,0,2011-01-06 14:04:24
Case60,Amend Purchase Requisition,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-01-06 14:22:40,116,0,2011-01-06 14:19:19
Case69,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-06 14:39:52,116,0,2011-01-06 14:39:52
Case62,Create Request for Quotation,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-06 15:12:09,116,0,2011-01-06 15:11:02
Case19,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-01-06 15:49:42,116,0,2011-01-06 15:49:42
Case70,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-06 16:42:45,116,0,2011-01-06 16:42:45
Case106,Create Purchase Requisition,res_bea74522-2d6d-47d4-8b90-ddb5247b8c2c,Role 1,2011-01-06 16:55:15,117,0,2011-01-06 16:53:47
Case5,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-01-06 16:57:14,117,0,2011-01-06 16:57:14
Case107,Create Purchase Requisition,res_b2ed1e85-3a75-488d-b59a-ca664b3f3d43,Role 1,2011-01-06 17:17:58,118,0,2011-01-06 17:16:30
Case63,Create Request for Quotation,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-06 17:58:55,118,0,2011-01-06 17:57:44
Case108,Create Purchase Requisition,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-01-06 18:34:50,119,0,2011-01-06 18:33:42
Case71,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-06 18:59:27,119,0,2011-01-06 18:59:27
Case109,Create Purchase Requisition,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-01-06 19:17:40,120,0,2011-01-06 19:16:39
Case110,Create Purchase Requisition,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-01-06 20:17:36,121,0,2011-01-06 20:16:49
Case72,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-06 21:00:12,121,0,2011-01-06 21:00:12
Case8,Amend Request for Quotation,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-01-06 21:18:29,121,0,2011-01-06 21:18:29
Case111,Create Purchase Requisition,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-01-06 21:27:24,122,0,2011-01-06 21:26:53
Case73,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-06 22:34:57,122,0,2011-01-06 22:34:57
Case49,Amend Purchase Requisition,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-01-06 23:00:19,122,0,2011-01-06 22:57:25
Case112,Create Purchase Requisition,res_bea74522-2d6d-47d4-8b90-ddb5247b8c2c,Role 1,2011-01-06 23:08:53,123,0,2011-01-06 23:08:48
Case113,Create Purchase Requisition,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-01-07 00:52:23,124,0,2011-01-07 00:50:43
Case74,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-07 01:31:39,124,0,2011-01-07 01:30:56
Case14,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-01-07 01:39:32,124,0,2011-01-07 01:39:21
Case25,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-07 01:44:04,124,0,2011-01-07 01:42:40
Case114,Create Purchase Requisition,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-01-07 01:56:03,125,0,2011-01-07 01:54:37
Case115,Create Purchase Requisition,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-01-07 02:08:08,126,0,2011-01-07 02:06:45
Case75,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-07 03:17:10,126,0,2011-01-07 03:16:34
Case22,Amend Purchase Requisition,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-01-07 03:38:26,126,0,2011-01-07 03:38:26
Case11,Create Request for Quotation,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-07 04:30:42,126,0,2011-01-07 04:30:42
Case116,Create Purchase Requisition,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-01-07 04:54:05,127,0,2011-01-07 04:53:13
Case42,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-07 04:57:40,127,0,2011-01-07 04:57:40
Case117,Create Purchase Requisition,res_b2ed1e85-3a75-488d-b59a-ca664b3f3d43,Role 1,2011-01-07 05:58:26,128,0,2011-01-07 05:57:47
Case51,Amend Purchase Requisition,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-01-07 06:05:35,128,0,2011-01-07 06:02:22
Case76,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-01-07 06:37:07,128,0,2011-01-07 06:36:35
Case118,Create Purchase Requisition,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-01-07 06:58:05,129,0,2011-01-07 06:57:37
Case33,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-01-07 07:05:38,129,0,2011-01-07 07:01:36
Case119,Create Purchase Requisition,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-01-07 07:10:51,130,0,2011-01-07 07:10:28
Case53,Amend Purchase Requisition,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-01-07 07:39:54,130,0,2011-01-07 07:35:44
Case78,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-07 08:03:53,130,0,2011-01-07 08:03:53
Case77,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-01-07 08:11:36,130,0,2011-01-07 08:11:16
Case39,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-01-07 08:44:10,130,0,2011-01-07 08:44:10
Case120,Create Purchase Requisition,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-01-07 09:19:36,131,0,2011-01-07 09:19:34
Case29,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-01-07 09:53:12,131,0,2011-01-07 09:51:34
