caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case42,Traer informacion estudiante - banner,res_98c769df-1847-4490-bb91-89196f151aa1,Role 1,2016-02-05 15:29:44,53,0,2016-02-05 15:29:13
Case42,Radicar Solicitud Homologacion,res_626c6c12-b620-4f3f-a530-36dd73d9865d,Role 1,2016-02-05 15:34:28,53,0,2016-02-05 15:29:55
Case3,Revisar curso,res_9c66ec93-37d0-4708-9af3-b42f5d13df09,Role 1,2016-02-05 15:45:07,53,0,2016-02-05 15:38:58
Case43,Traer informacion estudiante - banner,res_8cfbb1b4-8111-49be-b112-877393ee6e5d,Role 1,2016-02-05 16:35:29,54,0,2016-02-05 16:34:59
Case43,Radicar Solicitud Homologacion,res_18439388-36c1-4ccb-b248-38d8edce9b30,Role 1,2016-02-05 16:40:14,54,0,2016-02-05 16:35:40
Case44,Traer informacion estudiante - banner,res_83548831-3dd6-45eb-89a6-843e737b4efd,Role 1,2016-02-05 17:54:46,55,0,2016-02-05 17:54:16
Case44,Radicar Solicitud Homologacion,res_3e505959-00ec-4429-ac46-fc7a0c8207dc,Role 1,2016-02-05 17:59:30,55,0,2016-02-05 17:54:57
Case39,Cancelar Solicitud,res_3584ecf5-ee80-44f3-845a-18150da51d73,Role 1,2016-02-05 19:47:52,55,0,2016-02-05 19:47:29
Case40,Cancelar Solicitud,res_3592001c-4802-4a86-9045-bbd6c676bcb2,Role 1,2016-02-05 20:19:37,55,0,2016-02-05 20:19:20
Case41,Cancelar Solicitud,res_86ea510a-af4a-4c81-8974-f2fac162f322,Role 1,2016-02-05 21:07:41,55,0,2016-02-05 21:07:31
Case42,Validar solicitud,res_1db5907a-737d-459b-9464-f76a6288ae3d,Role 1,2016-02-05 21:22:25,55,0,2016-02-05 21:07:50
Case45,Traer informacion estudiante - banner,res_40b7d41e-029f-4fe1-a1bb-9fce96e85e52,Role 1,2016-02-05 21:23:03,56,0,2016-02-05 21:22:34
Case45,Radicar Solicitud Homologacion,res_ab82816e-6f14-4444-b923-6d3b46827553,Role 1,2016-02-05 21:27:44,56,0,2016-02-05 21:23:14
Case35,Evaluacion curso,res_ab82816e-6f14-4444-b923-6d3b46827553,Role 1,2016-02-05 21:32:07,56,0,2016-02-05 21:27:12
Case37,Homologacion por grupo de cursos,res_3592001c-4802-4a86-9045-bbd6c676bcb2,Role 1,2016-02-05 22:32:41,56,0,2016-02-05 22:31:03
Case46,Traer informacion estudiante - banner,res_65a5e994-c417-4477-8b9a-ab5a4768d656,Role 1,2016-02-05 22:50:24,56,0,2016-02-05 22:49:56
Case46,Radicar Solicitud Homologacion,res_444637cf-24f6-4ebe-a06e-b2dc757e73d3,Role 1,2016-02-05 22:55:03,56,0,2016-02-05 22:50:35
Case44,Validar solicitud,res_d98ed8be-fba6-4929-8447-c34ae1e71719,Role 1,2016-02-05 23:42:19,56,0,2016-02-05 23:27:25
Case43,Notificacion estudiante cancelacion soli,res_1cccc445-783b-48ea-af84-b8b6c9aeca88,Role 1,2016-02-05 23:56:25,56,0,2016-02-05 23:56:25
Case47,Traer informacion estudiante - banner,res_ce4bcf69-0006-4fd8-97c8-d7c0347b9f42,Role 1,2016-02-06 01:34:24,56,0,2016-02-06 01:34:03
Case36,Notificacion estudiante cancelacion soli,res_a8c608d0-2938-4b1d-844f-3dc698780c37,Role 1,2016-02-06 01:41:16,56,0,2016-02-06 01:40:46
Case45,Validar solicitud,res_55bf0d4c-c5db-420a-b3e7-a57ef3ff6b45,Role 1,2016-02-06 02:57:32,55,0,2016-02-06 02:53:21
Case38,Notificacion estudiante cancelacion soli,res_3e505959-00ec-4429-ac46-fc7a0c8207dc,Role 1,2016-02-06 04:31:33,55,0,2016-02-06 04:31:18
Case46,Cancelar Solicitud,res_fdf35900-5422-4302-8ee8-e99cb6faa164,Role 1,2016-02-06 05:53:17,54,0,2016-02-06 05:53:17
Case48,Traer informacion estudiante - banner,res_7cdd59c7-b4a6-41cb-af89-c4f810025dd0,Role 1,2016-02-06 06:00:04,55,0,2016-02-06 05:59:44
Case1,Validar solicitud / pre-homologacion,res_ecb7318a-89e1-43a3-b768-3e16765cc4ea,Role 1,2016-02-06 07:44:04,55,0,2016-02-06 07:41:47
Case49,Traer informacion estudiante - banner,res_508ad998-aa55-4d62-808b-181c5b02edd4,Role 1,2016-02-06 07:47:33,56,0,2016-02-06 07:47:14
Case47,Radicar Solicitud Homologacion,res_57cb4bef-f4c8-4e27-886b-a4e18889cdc2,Role 1,2016-02-06 08:04:49,56,0,2016-02-06 08:03:33
Case42,Homologacion por grupo de cursos,res_09a68053-63c4-42bf-89eb-f4141af0c587,Role 1,2016-02-06 08:37:26,56,0,2016-02-06 08:37:11
Case39,Traer informacion estudiante - banner,res_059480e4-8266-420c-b990-1106f77dcfca,Role 1,2016-02-06 09:07:18,56,0,2016-02-06 09:07:18
Case50,Traer informacion estudiante - banner,res_7d1f53d4-b867-4dd1-ba77-a8d0f5bbe58a,Role 1,2016-02-06 09:55:38,57,0,2016-02-06 09:55:19
Case51,Traer informacion estudiante - banner,res_1b3c59da-2ae7-4823-a0c8-7328a7a7015e,Role 1,2016-02-06 11:11:10,58,0,2016-02-06 11:10:51
Case40,Notificacion estudiante cancelacion soli,res_353dcd76-cc6e-49a8-9b20-a98b5f2826e3,Role 1,2016-02-06 11:51:33,58,0,2016-02-06 11:51:33
Case48,Radicar Solicitud Homologacion,res_6dab599c-a84e-48e8-bd95-a67353755c04,Role 1,2016-02-06 12:34:20,57,0,2016-02-06 12:32:57
Case35,Validacion final,res_ecb7318a-89e1-43a3-b768-3e16765cc4ea,Role 1,2016-02-06 12:37:26,57,0,2016-02-06 12:35:48
Case41,Notificacion estudiante cancelacion soli,res_8cfbb1b4-8111-49be-b112-877393ee6e5d,Role 1,2016-02-06 12:38:21,57,0,2016-02-06 12:38:21
Case44,Notificacion estudiante cancelacion soli,res_6ac178b6-dbd3-4a9d-a5c9-67d2acf19226,Role 1,2016-02-06 13:19:35,56,0,2016-02-06 13:19:35
Case49,Radicar Solicitud Homologacion,res_a376dfa3-f9f9-49c9-bf44-5b206f5e9cad,Role 1,2016-02-06 14:18:10,55,0,2016-02-06 14:16:42
Case50,Radicar Solicitud Homologacion,res_6ac178b6-dbd3-4a9d-a5c9-67d2acf19226,Role 1,2016-02-06 16:22:39,55,0,2016-02-06 16:21:05
Case51,Radicar Solicitud Homologacion,res_790d4b8d-598e-4766-a4ba-5ab56682fb71,Role 1,2016-02-06 17:34:37,55,0,2016-02-06 17:32:59
Case3,Evaluacion curso,res_062c1efa-e95e-4285-9760-b753aa571ee9,Role 1,2016-02-06 18:14:15,55,0,2016-02-06 18:13:14
Case52,Traer informacion estudiante - banner,res_57094481-a9ac-4119-a4d8-b49febebaf4a,Role 1,2016-02-06 18:58:20,56,0,2016-02-06 18:58:03
Case53,Traer informacion estudiante - banner,res_79da00c0-cd4c-47fe-8e0c-f6965478903c,Role 1,2016-02-06 20:42:11,57,0,2016-02-06 20:41:54
Case45,Notificacion estudiante cancelacion soli,res_8a053315-08ec-4b0e-b1fe-2699a098725c,Role 1,2016-02-07 00:44:19,57,0,2016-02-07 00:44:19
Case52,Radicar Solicitud Homologacion,res_b49a8470-fec3-4c28-b862-28176bfdfe11,Role 1,2016-02-07 01:30:37,56,0,2016-02-07 01:27:29
Case54,Traer informacion estudiante - banner,res_a21f303e-69c8-4f4f-aec9-9e40b342255d,Role 1,2016-02-07 02:38:15,57,0,2016-02-07 02:37:43
Case54,Radicar Solicitud Homologacion,res_047156b9-d480-4525-af83-f086643337a9,Role 1,2016-02-07 02:46:57,57,0,2016-02-07 02:38:26
Case42,Revisar curso,res_90822cbf-d2d6-4904-8d8b-af00608579c5,Role 1,2016-02-07 03:08:19,57,0,2016-02-07 03:07:54
Case53,Radicar Solicitud Homologacion,res_90822cbf-d2d6-4904-8d8b-af00608579c5,Role 1,2016-02-07 03:10:52,57,0,2016-02-07 03:07:38
Case39,Radicar Solicitud Homologacion,res_65a5e994-c417-4477-8b9a-ab5a4768d656,Role 1,2016-02-07 05:24:30,57,0,2016-02-07 05:24:21
Case46,Notificacion estudiante cancelacion soli,res_353dcd76-cc6e-49a8-9b20-a98b5f2826e3,Role 1,2016-02-07 05:52:48,57,0,2016-02-07 05:52:48
Case35,Visto Bueno Cierre Proceso,res_669603e0-ef09-43ce-a46c-7898b64d574b,Role 1,2016-02-07 06:59:41,56,0,2016-02-07 06:59:26
Case55,Traer informacion estudiante - banner,res_ba2c72c7-a062-4893-be93-bcc378946c98,Role 1,2016-02-07 12:12:18,57,0,2016-02-07 12:11:49
Case55,Radicar Solicitud Homologacion,res_e3765479-dba7-46b4-9407-a73cc15e27b6,Role 1,2016-02-07 12:20:45,57,0,2016-02-07 12:12:29
Case47,Validar solicitud,res_046a4bab-9d0c-49b5-ae37-5d6ae5998108,Role 1,2016-02-07 12:37:12,57,0,2016-02-07 12:34:44
Case54,Validar solicitud,res_f6519ad1-2a5b-40c6-a329-c58b8780b20a,Role 1,2016-02-07 13:49:20,57,0,2016-02-07 13:05:08
Case42,Notificacion estudiante cancelacion soli,res_6c39cdd4-efc3-4d32-b1fd-711720964e11,Role 1,2016-02-07 15:17:58,57,0,2016-02-07 15:17:41
Case53,Validar solicitud,res_27bbed55-32a2-4224-8d99-0d2f78a0e82e,Role 1,2016-02-07 15:59:04,56,0,2016-02-07 15:43:38
Case52,Cancelar Solicitud,res_53fb25e3-114d-4353-8080-c4e4ce821905,Role 1,2016-02-07 16:22:43,56,0,2016-02-07 16:21:26
Case48,Validar solicitud,res_268cff57-9b24-4e13-9b00-38ad63fa26aa,Role 1,2016-02-07 17:05:20,56,0,2016-02-07 17:02:56
Case39,Cancelar Solicitud,res_c9c9e672-70d7-498f-9b71-0bcf6fa963e5,Role 1,2016-02-07 17:11:49,56,0,2016-02-07 17:11:45
Case3,Validar solicitud / pre-homologacion,res_57094481-a9ac-4119-a4d8-b49febebaf4a,Role 1,2016-02-07 17:26:32,56,0,2016-02-07 17:26:17
Case35,Transferir Creditos,res_652f18f9-12f2-4e25-bf75-008897a35b58,Role 1,2016-02-07 17:57:52,55,0,2016-02-07 17:57:41
Case56,Traer informacion estudiante - banner,res_14959a14-5fae-4410-be5e-c823b388c874,Role 1,2016-02-07 18:57:43,55,0,2016-02-07 18:57:16
Case56,Radicar Solicitud Homologacion,res_aed0523e-a12d-479f-b3ee-a5e2eecc1b9a,Role 1,2016-02-07 19:06:07,55,0,2016-02-07 18:57:54
Case57,Traer informacion estudiante - banner,res_94924ebc-99b6-494c-98dc-f6a2e0080bbd,Role 1,2016-02-07 20:07:34,56,0,2016-02-07 20:07:07
Case57,Radicar Solicitud Homologacion,res_0bd40507-2681-4a63-9faa-8712181ca24e,Role 1,2016-02-07 20:15:58,56,0,2016-02-07 20:07:45
Case58,Traer informacion estudiante - banner,res_a31f377f-9a90-4045-be29-edba07d6021a,Role 1,2016-02-07 20:53:16,57,0,2016-02-07 20:52:49
Case50,Validar solicitud,res_9b86a31f-71fc-41ef-ba3a-ab0ce6e2e370,Role 1,2016-02-07 20:56:09,57,0,2016-02-07 20:53:52
Case58,Radicar Solicitud Homologacion,res_9b86a31f-71fc-41ef-ba3a-ab0ce6e2e370,Role 1,2016-02-07 21:01:40,57,0,2016-02-07 20:53:27
Case49,Cancelar Solicitud,res_35077a5a-43ec-42f8-a73d-ddfbbdeb948f,Role 1,2016-02-07 21:46:39,57,0,2016-02-07 21:45:36
Case51,Traer informacion estudiante - banner,res_a47f5dba-7a14-4105-bb5d-19e8bc75c461,Role 1,2016-02-07 22:37:05,57,0,2016-02-07 22:35:52
Case59,Traer informacion estudiante - banner,res_0684d02e-a5f0-4dd5-989b-5dc501aa26f5,Role 1,2016-02-07 23:03:12,58,0,2016-02-07 23:02:45
Case59,Radicar Solicitud Homologacion,res_4ed030ab-41bd-4297-95f9-73e769ab06b6,Role 1,2016-02-07 23:11:37,58,0,2016-02-07 23:03:23
Case55,Validar solicitud,res_4ed030ab-41bd-4297-95f9-73e769ab06b6,Role 1,2016-02-07 23:20:37,57,0,2016-02-07 22:38:56
Case60,Traer informacion estudiante - banner,res_d6fa8618-37a1-461a-b55e-4f3e29df0c60,Role 1,2016-02-08 00:21:03,59,0,2016-02-08 00:20:32
Case60,Radicar Solicitud Homologacion,res_65a5e994-c417-4477-8b9a-ab5a4768d656,Role 1,2016-02-08 00:26:23,59,0,2016-02-08 00:21:14
Case61,Traer informacion estudiante - banner,res_39a7ccf7-ed3f-4137-ab42-bdbe6eb17a02,Role 1,2016-02-08 00:36:20,60,0,2016-02-08 00:35:48
Case61,Radicar Solicitud Homologacion,res_292df09c-93d8-4846-9b23-52800f6e852d,Role 1,2016-02-08 00:41:45,60,0,2016-02-08 00:36:31
Case60,Validar solicitud,res_2c24b9cc-1e43-4028-8287-8c6c9277e225,Role 1,2016-02-08 00:55:56,59,0,2016-02-08 00:26:34
Case61,Validar solicitud,res_2c24b9cc-1e43-4028-8287-8c6c9277e225,Role 1,2016-02-08 01:18:15,60,1,2016-02-08 00:41:56
Case62,Traer informacion estudiante - banner,res_afe69942-3edc-40d3-8bb6-ff28d488ce17,Role 1,2016-02-08 02:17:11,61,0,2016-02-08 02:16:40
Case62,Radicar Solicitud Homologacion,res_2fcadd1c-bdea-4071-bef8-b3e0fc1b53f3,Role 1,2016-02-08 02:22:44,61,0,2016-02-08 02:17:22
Case62,Cancelar Solicitud,res_1b3c59da-2ae7-4823-a0c8-7328a7a7015e,Role 1,2016-02-08 03:01:43,61,0,2016-02-08 02:57:29
Case63,Traer informacion estudiante - banner,res_ea5204e6-2c83-40f4-b2b8-718aa4dacf0b,Role 1,2016-02-08 03:12:26,62,0,2016-02-08 03:11:55
Case63,Radicar Solicitud Homologacion,res_3e505959-00ec-4429-ac46-fc7a0c8207dc,Role 1,2016-02-08 03:18:05,62,0,2016-02-08 03:12:37
Case63,Validar solicitud,res_ea880914-fe8d-4cf0-b80f-663848432d94,Role 1,2016-02-08 03:48:28,62,0,2016-02-08 03:18:16
Case64,Radicar Solicitud Homologacion,res_aaf0b121-5961-49df-99a2-07c93327016f,Role 1,2016-02-08 04:53:03,63,0,2016-02-08 04:52:31
Case60,Homologacion por grupo de cursos,res_3ebb51f2-1a53-4bae-be97-e555ddf8cb9f,Role 1,2016-02-08 05:04:24,63,0,2016-02-08 04:57:36
Case64,Validar solicitud,res_3ebb51f2-1a53-4bae-be97-e555ddf8cb9f,Role 1,2016-02-08 05:08:48,63,0,2016-02-08 04:53:14
Case64,Homologacion por grupo de cursos,res_cfa01f29-f7f1-421e-936f-6c7064cd5af4,Role 1,2016-02-08 05:16:50,63,0,2016-02-08 05:11:40
Case61,Homologacion por grupo de cursos,res_c068b6ea-b11a-4f2d-9f9b-e4414a946edc,Role 1,2016-02-08 05:31:42,62,0,2016-02-08 05:25:28
Case39,Notificacion estudiante cancelacion soli,res_c068b6ea-b11a-4f2d-9f9b-e4414a946edc,Role 1,2016-02-08 05:46:18,62,0,2016-02-08 05:46:04
Case1,Notificacion estudiante cancelacion soli,res_1b3c59da-2ae7-4823-a0c8-7328a7a7015e,Role 1,2016-02-08 06:09:58,61,0,2016-02-08 06:09:36
Case65,Traer informacion estudiante - banner,res_b7bd9eff-e727-459c-8fec-acf9f629f9ac,Role 1,2016-02-08 06:36:49,61,0,2016-02-08 06:36:19
Case65,Radicar Solicitud Homologacion,res_4670a35e-63db-4da4-bfd2-85777dedfeff,Role 1,2016-02-08 06:42:29,61,0,2016-02-08 06:37:00
Case65,Validar solicitud,res_8cfbb1b4-8111-49be-b112-877393ee6e5d,Role 1,2016-02-08 07:11:42,61,0,2016-02-08 06:42:40
Case56,Cancelar Solicitud,res_d5999c74-e647-479f-80fb-4b93798eea66,Role 1,2016-02-08 07:21:24,61,0,2016-02-08 07:21:24
Case58,Validar solicitud,res_d5999c74-e647-479f-80fb-4b93798eea66,Role 1,2016-02-08 07:56:41,61,0,2016-02-08 07:19:51
Case66,Traer informacion estudiante - banner,res_950825f3-4584-4d02-b413-d75ce36470e9,Role 1,2016-02-08 08:10:09,62,0,2016-02-08 08:09:40
Case66,Radicar Solicitud Homologacion,res_8a053315-08ec-4b0e-b1fe-2699a098725c,Role 1,2016-02-08 08:15:54,62,0,2016-02-08 08:10:20
Case57,Cancelar Solicitud,res_d5999c74-e647-479f-80fb-4b93798eea66,Role 1,2016-02-08 08:30:17,62,0,2016-02-08 08:30:17
Case63,Revisar curso,res_d5999c74-e647-479f-80fb-4b93798eea66,Role 1,2016-02-08 08:39:19,61,0,2016-02-08 08:09:36
Case62,Notificacion estudiante cancelacion soli,res_3f943f56-d34f-4439-8a67-0c1e6e717d14,Role 1,2016-02-08 08:40:40,62,0,2016-02-08 08:39:47
Case66,Validar solicitud,res_3f943f56-d34f-4439-8a67-0c1e6e717d14,Role 1,2016-02-08 08:45:24,62,0,2016-02-08 08:16:05
Case53,Homologacion por grupo de cursos,res_7cdd59c7-b4a6-41cb-af89-c4f810025dd0,Role 1,2016-02-08 09:59:06,61,0,2016-02-08 09:56:31
Case59,Validar solicitud,res_7cdd59c7-b4a6-41cb-af89-c4f810025dd0,Role 1,2016-02-08 10:07:22,61,0,2016-02-08 09:31:10
Case67,Traer informacion estudiante - banner,res_652f18f9-12f2-4e25-bf75-008897a35b58,Role 1,2016-02-08 10:13:16,61,0,2016-02-08 10:12:47
Case67,Radicar Solicitud Homologacion,res_7cdd59c7-b4a6-41cb-af89-c4f810025dd0,Role 1,2016-02-08 10:19:00,61,0,2016-02-08 10:13:27
Case67,Validar solicitud,res_1f840a78-a0a4-4fc0-9685-9de96560cedd,Role 1,2016-02-08 10:47:33,61,0,2016-02-08 10:19:11
Case47,Homologacion por grupo de cursos,res_e9d1bc29-981c-4f56-af1f-045ad6d1851a,Role 1,2016-02-08 10:50:56,61,0,2016-02-08 10:50:00
Case2,Homologacion por grupo de cursos,res_69fdb037-abca-4844-9cd2-3fa2d83dd21f,Role 1,2016-02-08 11:00:39,60,0,2016-02-08 10:58:29
Case65,Homologacion por grupo de cursos,res_e9d1bc29-981c-4f56-af1f-045ad6d1851a,Role 1,2016-02-08 11:28:07,59,0,2016-02-08 11:22:15
Case68,Traer informacion estudiante - banner,res_33777998-d786-488a-bc8e-3cfb4ed7ba91,Role 1,2016-02-08 11:48:36,59,0,2016-02-08 11:48:08
Case68,Radicar Solicitud Homologacion,res_7a569aac-8a20-4b8c-aac1-8f2e6c8f06bc,Role 1,2016-02-08 11:54:16,59,0,2016-02-08 11:48:47
Case60,Revisar curso,res_7a569aac-8a20-4b8c-aac1-8f2e6c8f06bc,Role 1,2016-02-08 11:54:55,58,0,2016-02-08 11:45:00
Case61,Evaluacion curso,res_f3f21a12-fd7f-4fca-869a-3a99616c04de,Role 1,2016-02-08 12:17:26,59,0,2016-02-08 12:14:16
Case68,Cancelar Solicitud,res_f28617df-2e57-4235-a92c-953f6b988b90,Role 1,2016-02-08 12:30:05,59,0,2016-02-08 12:27:58
Case66,Revisar curso,res_01a2b741-50f9-491a-965e-1a398838787b,Role 1,2016-02-08 13:36:49,59,0,2016-02-08 13:07:36
Case69,Traer informacion estudiante - banner,res_60942acf-c29b-40f3-af83-938b300afe3c,Role 1,2016-02-08 14:15:47,60,0,2016-02-08 14:15:20
Case69,Radicar Solicitud Homologacion,res_27bbed55-32a2-4224-8d99-0d2f78a0e82e,Role 1,2016-02-08 14:21:32,60,0,2016-02-08 14:15:58
Case69,Validar solicitud,res_6a83bad7-c647-47f4-8d12-97eed1eeb841,Role 1,2016-02-08 14:49:07,60,0,2016-02-08 14:21:43
Case67,Homologacion por grupo de cursos,res_00947c9b-00aa-4b4b-9863-2c01a61e7147,Role 1,2016-02-08 15:03:30,60,0,2016-02-08 14:58:06
Case48,Homologacion por grupo de cursos,res_4ed030ab-41bd-4297-95f9-73e769ab06b6,Role 1,2016-02-08 15:25:18,60,0,2016-02-08 15:24:51
Case52,Notificacion estudiante cancelacion soli,res_ea8d8cf4-54db-4676-a8b1-687791aab098,Role 1,2016-02-08 15:37:22,60,0,2016-02-08 15:37:22
Case54,Notificacion estudiante cancelacion soli,res_d20821fe-f582-4327-af26-e6370fe59509,Role 1,2016-02-08 15:50:48,59,0,2016-02-08 15:50:48
Case70,Traer informacion estudiante - banner,res_2ec551d2-96aa-4c77-864d-414948de6c40,Role 1,2016-02-08 15:53:56,59,0,2016-02-08 15:53:29
Case70,Radicar Solicitud Homologacion,res_67ca00c6-8bd5-488e-8562-2e3d3b671660,Role 1,2016-02-08 15:59:41,59,0,2016-02-08 15:54:07
Case63,Notificacion estudiante cancelacion soli,res_74e005fb-d975-4a16-9b20-83d2f9317b20,Role 1,2016-02-08 16:06:56,59,0,2016-02-08 16:05:32
Case70,Validar solicitud,res_74e005fb-d975-4a16-9b20-83d2f9317b20,Role 1,2016-02-08 16:26:46,59,0,2016-02-08 15:59:52
Case4,Validar solicitud / pre-homologacion,res_4e40ad7d-68af-45ea-a0b8-f265fe660e80,Role 1,2016-02-08 17:24:52,58,0,2016-02-08 17:21:54
Case68,Notificacion estudiante cancelacion soli,res_33777998-d786-488a-bc8e-3cfb4ed7ba91,Role 1,2016-02-08 18:01:11,57,0,2016-02-08 18:01:11
Case71,Traer informacion estudiante - banner,res_e90c4c48-fbbe-45d6-ac10-169db96c4619,Role 1,2016-02-08 18:06:14,57,0,2016-02-08 18:05:48
Case71,Radicar Solicitud Homologacion,res_c8e077cb-d9fa-4b27-85e6-b92f4ce9ec52,Role 1,2016-02-08 18:11:57,57,0,2016-02-08 18:06:25
Case71,Validar solicitud,res_788e2cce-1d7e-476b-ac35-1f5c27e0c9e0,Role 1,2016-02-08 18:38:12,57,0,2016-02-08 18:12:08
Case69,Homologacion por grupo de cursos,res_95705a19-e2da-4a36-84e9-634b6545c70f,Role 1,2016-02-08 18:59:26,57,0,2016-02-08 18:54:36
Case50,Homologacion por grupo de cursos,res_e9d1bc29-981c-4f56-af1f-045ad6d1851a,Role 1,2016-02-08 19:07:49,56,0,2016-02-08 19:07:40
Case72,Cancelar Solicitud,res_ba99028c-a6f4-42e7-99cd-f0c6f2c768db,Role 1,2016-02-08 19:20:38,56,0,2016-02-08 19:20:19
Case72,Notificacion estudiante cancelacion soli,res_35077a5a-43ec-42f8-a73d-ddfbbdeb948f,Role 1,2016-02-08 19:23:11,56,0,2016-02-08 19:20:49
Case70,Homologacion por grupo de cursos,res_b36e2b4f-1ea3-4019-9950-34d6adb6d6e3,Role 1,2016-02-08 20:31:18,55,0,2016-02-08 20:26:42
Case66,Evaluacion curso,res_70d5e033-a905-43d2-9d36-630b03c69983,Role 1,2016-02-08 20:41:16,54,0,2016-02-08 20:36:28
Case73,Traer informacion estudiante - banner,res_f1e43cfc-1f91-4882-908f-1bb934e0a311,Role 1,2016-02-08 21:14:45,55,0,2016-02-08 21:14:20
Case73,Radicar Solicitud Homologacion,res_ddf16f00-20b8-462b-909d-f1fc450920e5,Role 1,2016-02-08 21:20:29,55,0,2016-02-08 21:14:56
Case74,Traer informacion estudiante - banner,res_24a5c7c7-efef-4cb5-8252-8c5df1a085f8,Role 1,2016-02-08 21:37:26,56,0,2016-02-08 21:37:01
Case74,Radicar Solicitud Homologacion,res_69fdb037-abca-4844-9cd2-3fa2d83dd21f,Role 1,2016-02-08 21:43:12,56,0,2016-02-08 21:37:37
Case67,Evaluacion curso,res_fb2fb086-23ab-4b22-9ec4-67941bd797f1,Role 1,2016-02-08 21:50:39,56,0,2016-02-08 21:47:05
Case73,Cancelar Solicitud,res_fb2fb086-23ab-4b22-9ec4-67941bd797f1,Role 1,2016-02-08 21:51:10,56,0,2016-02-08 21:50:20
Case74,Cancelar Solicitud,res_ca65319a-4e0c-4bbc-b984-3f1767a614e4,Role 1,2016-02-08 22:14:41,56,0,2016-02-08 22:13:54
Case60,Evaluacion curso,res_ca65319a-4e0c-4bbc-b984-3f1767a614e4,Role 1,2016-02-08 22:16:43,56,0,2016-02-08 22:14:19
Case55,Homologacion por grupo de cursos,res_e6ebf83c-02e7-4e96-9aaf-50871febe606,Role 1,2016-02-08 22:32:50,55,0,2016-02-08 22:28:32
Case71,Homologacion por grupo de cursos,res_e6ebf83c-02e7-4e96-9aaf-50871febe606,Role 1,2016-02-08 22:34:47,55,1,2016-02-08 22:29:17
Case61,Validacion final,res_0ea411ba-b26f-4ff4-9d66-32592821818c,Role 1,2016-02-08 22:50:52,55,0,2016-02-08 22:48:18
Case51,Radicar Solicitud Homologacion,res_0bd40507-2681-4a63-9faa-8712181ca24e,Role 1,2016-02-08 23:14:04,55,0,2016-02-08 23:13:57
Case58,Homologacion por grupo de cursos,res_ac4b7f33-55c7-4ed1-9c3e-62d71de2665b,Role 1,2016-02-08 23:47:42,55,0,2016-02-08 23:42:49
Case75,Traer informacion estudiante - banner,res_65febc61-c123-4045-a12d-832675e503b7,Role 1,2016-02-09 00:04:11,56,0,2016-02-09 00:03:32
Case75,Radicar Solicitud Homologacion,res_b0e14498-6b2f-47fc-86cd-b8d47132fac9,Role 1,2016-02-09 00:12:29,56,0,2016-02-09 00:04:22
Case48,Revisar curso,res_9c66ec93-37d0-4708-9af3-b42f5d13df09,Role 1,2016-02-09 00:40:58,56,0,2016-02-09 00:39:45
Case49,Notificacion estudiante cancelacion soli,res_0d88b18e-2bef-4379-a4e5-49a1d28adc3a,Role 1,2016-02-09 02:04:26,56,0,2016-02-09 02:04:26
Case59,Homologacion por grupo de cursos,res_0d88b18e-2bef-4379-a4e5-49a1d28adc3a,Role 1,2016-02-09 02:09:20,56,0,2016-02-09 01:57:53
Case56,Notificacion estudiante cancelacion soli,res_0ea411ba-b26f-4ff4-9d66-32592821818c,Role 1,2016-02-09 02:23:52,54,0,2016-02-09 02:23:52
Case73,Notificacion estudiante cancelacion soli,res_8474745f-1a8a-4c1e-bf2e-5ff639ee3e89,Role 1,2016-02-09 03:03:17,53,0,2016-02-09 03:03:17
Case76,Traer informacion estudiante - banner,res_ba99028c-a6f4-42e7-99cd-f0c6f2c768db,Role 1,2016-02-09 03:23:21,53,0,2016-02-09 03:22:45
Case74,Notificacion estudiante cancelacion soli,res_280a9b2a-0c7d-4ec8-a4d1-676de9d07c91,Role 1,2016-02-09 03:31:07,53,0,2016-02-09 03:31:07
Case76,Radicar Solicitud Homologacion,res_280a9b2a-0c7d-4ec8-a4d1-676de9d07c91,Role 1,2016-02-09 03:31:11,53,0,2016-02-09 03:23:32
Case57,Notificacion estudiante cancelacion soli,res_65febc61-c123-4045-a12d-832675e503b7,Role 1,2016-02-09 03:37:05,52,0,2016-02-09 03:37:05
Case77,Traer informacion estudiante - banner,res_0690eadb-bf30-465f-ae46-d9438e263435,Role 1,2016-02-09 03:48:20,53,0,2016-02-09 03:47:44
Case77,Radicar Solicitud Homologacion,res_77f737a0-f52e-4fdf-9f36-5e3d54e0889d,Role 1,2016-02-09 03:56:09,53,0,2016-02-09 03:48:31
Case71,Revisar curso,res_83375dae-2e3b-4b52-a71b-601434fd861f,Role 1,2016-02-09 05:03:44,53,0,2016-02-09 04:54:53
Case75,Cancelar Solicitud,res_a78e6749-d416-476e-9a07-f7579bd34331,Role 1,2016-02-09 05:39:41,53,0,2016-02-09 05:35:11
Case48,Notificacion estudiante cancelacion soli,res_ab82816e-6f14-4444-b923-6d3b46827553,Role 1,2016-02-09 06:56:36,53,0,2016-02-09 06:55:25
Case76,Validar solicitud,res_ab82816e-6f14-4444-b923-6d3b46827553,Role 1,2016-02-09 07:08:02,53,0,2016-02-09 06:14:39
Case66,Validar solicitud / pre-homologacion,res_2ec8fe4a-7cbd-40a4-8451-74a1a6b7563b,Role 1,2016-02-09 07:36:17,52,0,2016-02-09 07:34:22
